"Date","Day","HPQ","GOOGL","MSFT","IBM","INTC","ADBE","AMZN","AAPL"
8/30/10 12:00 AM,14850,17.5113525390625,226.5715789794922,23.639999389648438,123.4000015258789,17.959999084472656,27.790000915527344,123.79000091552734,34.64285659790039
8/31/10 12:00 AM,14851,17.46139907836914,225.2352294921875,23.469999313354492,123.12999725341797,17.670000076293945,27.700000762939453,124.83000183105469,34.728572845458984
9/1/10 12:00 AM,14852,17.80653953552246,230.39540100097656,23.899999618530273,125.7699966430664,18.139999389648438,28.850000381469727,132.49000549316406,35.76142883300781
9/2/10 12:00 AM,14853,18.019981384277344,231.8218231201172,23.940000534057617,125.04000091552734,18.280000686645508,29.420000076293945,135.2100067138672,36.02428436279297
9/3/10 12:00 AM,14854,18.31970977783203,235.38539123535156,24.290000915527344,127.58000183105469,18.43000030517578,29.489999771118164,138.7899932861328,36.96714401245117
9/7/10 12:00 AM,14858,18.12897300720215,232.43243408203125,23.959999084472656,125.94999694824219,18.1200008392334,29.170000076293945,137.22000122070312,36.83000183105469
9/8/10 12:00 AM,14859,17.62488555908203,235.52552795410156,23.93000030517578,126.08000183105469,17.899999618530273,29.309999465942383,139.13999938964844,37.560001373291016
9/9/10 12:00 AM,14860,17.629426956176758,238.3283233642578,24.010000228881836,126.36000061035156,18.0,32.86000061035156,140.3800048828125,37.58142852783203
9/10/10 12:00 AM,14861,17.38419532775879,238.3083038330078,23.850000381469727,127.98999786376953,17.969999313354492,32.20000076293945,142.44000244140625,37.630001068115234
9/13/10 12:00 AM,14864,17.38419532775879,241.37637329101562,25.110000610351562,129.61000061035156,18.559999465942383,32.2400016784668,145.07000732421875,38.1485710144043
9/14/10 12:00 AM,14865,17.842870712280273,240.45545959472656,25.030000686645508,128.85000610351562,18.739999771118164,32.470001220703125,145.75,38.29428482055664
9/15/10 12:00 AM,14866,17.992733001708984,240.56056213378906,25.1200008392334,129.42999267578125,18.719999313354492,32.7599983215332,145.4499969482422,38.60285568237305
9/16/10 12:00 AM,14867,18.324251174926758,240.77076721191406,25.329999923706055,129.6699981689453,18.969999313354492,32.849998474121094,148.1300048828125,39.5099983215332
9/17/10 12:00 AM,14868,17.774749755859375,245.32032775878906,25.219999313354492,130.19000244140625,18.809999465942383,32.779998779296875,148.32000732421875,39.33856964111328
9/20/10 12:00 AM,14871,17.888282775878906,254.39439392089844,25.43000030517578,131.7899932861328,18.93000030517578,33.11000061035156,151.3000030517578,40.461429595947266
9/21/10 12:00 AM,14872,18.12897300720215,256.98699951171875,25.149999618530273,131.97999572753906,19.139999389648438,32.939998626708984,150.72999572753906,40.538570404052734
9/22/10 12:00 AM,14873,17.96094512939453,258.2582702636719,24.610000610351562,132.57000732421875,19.010000228881836,26.670000076293945,151.8300018310547,41.10714340209961
9/23/10 12:00 AM,14874,18.233423233032227,256.99700927734375,24.43000030517578,131.6699981689453,18.979999542236328,26.40999984741211,152.85000610351562,41.27428436279297
